time,S,C,ε,γ,κ,β,θ,K
861.0,708.6914,1291.309,0.13607576,0.5,0.0055555557,0.025,0.001,0.2
868.0,708.61505,1291.3849,0.13612741,0.5,0.0055555557,0.025,0.001,0.2
875.0,708.5411,1291.4589,0.13617726,0.5,0.0055555557,0.025,0.001,0.2
882.0,708.471,1291.5299,0.1362252,0.5,0.0055555557,0.025,0.001,0.2
889.0,708.40216,1291.5986,0.13627131,0.5,0.0055555557,0.025,0.001,0.2
896.0,708.3362,1291.6643,0.13631578,0.5,0.0055555557,0.025,0.001,0.2
903.0,708.27344,1291.7266,0.13635866,0.5,0.0055555557,0.025,0.001,0.2
910.0,708.21313,1291.7875,0.13639966,0.5,0.0055555557,0.025,0.001,0.2
0.0,1667.0,333.0,1e-04,0.5,0.0055555557,0.025,0.001,0.5
7.0,1045.3451,954.6535,0.0030099072,0.5,0.0055555557,0.025,0.001,0.5
14.0,979.2005,1020.7995,0.006324821,0.5,0.0055555557,0.025,0.001,0.5
21.0,965.0476,1034.9524,0.009565258,0.5,0.0055555557,0.025,0.001,0.5
28.0,955.9244,1044.0757,0.012699981,0.5,0.0055555557,0.025,0.001,0.5
35.0,947.64087,1052.3595,0.015729321,0.5,0.0055555557,0.025,0.001,0.5
42.0,939.80927,1060.1906,0.018656215,0.5,0.0055555557,0.025,0.001,0.5
49.0,932.37494,1067.6248,0.021483827,0.5,0.0055555557,0.025,0.001,0.5
56.0,925.30927,1074.6907,0.024215214,0.5,0.0055555557,0.025,0.001,0.5
63.0,918.59015,1081.4098,0.026853416,0.5,0.0055555557,0.025,0.001,0.5
70.0,912.1972,1087.8025,0.029401379,0.5,0.0055555557,0.025,0.001,0.5
77.0,906.11084,1093.8893,0.031861957,0.5,0.0055555557,0.025,0.001,0.5
84.0,900.3146,1099.6854,0.034238037,0.5,0.0055555557,0.025,0.001,0.5
91.0,894.78973,1105.2095,0.036532205,0.5,0.0055555557,0.025,0.001,0.5
98.0,889.5232,1110.4767,0.038747314,0.5,0.0055555557,0.025,0.001,0.5
105.0,884.50006,1115.5,0.040885855,0.5,0.0055555557,0.025,0.001,0.5
112.0,879.7065,1120.2936,0.042950355,0.5,0.0055555557,0.025,0.001,0.5
119.0,875.1295,1124.8705,0.04494322,0.5,0.0055555557,0.025,0.001,0.5
126.0,870.7586,1129.2412,0.046866875,0.5,0.0055555557,0.025,0.001,0.5
133.0,866.583,1133.4171,0.04872366,0.5,0.0055555557,0.025,0.001,0.5
140.0,862.59204,1137.4078,0.05051576,0.5,0.0055555557,0.025,0.001,0.5
147.0,858.7763,1141.2236,0.052245375,0.5,0.0055555557,0.025,0.001,0.5
154.0,855.1269,1144.8734,0.053914618,0.5,0.0055555557,0.025,0.001,0.5
161.0,851.6366,1148.3641,0.055525485,0.5,0.0055555557,0.025,0.001,0.5
168.0,848.2945,1151.7054,0.057080027,0.5,0.0055555557,0.025,0.001,0.5
175.0,845.09625,1154.9032,0.058580156,0.5,0.0055555557,0.025,0.001,0.5
182.0,842.0336,1157.9664,0.0600276,0.5,0.0055555557,0.025,0.001,0.5
189.0,839.1002,1160.8997,0.061424296,0.5,0.0055555557,0.025,0.001,0.5
196.0,836.2897,1163.7098,0.062771946,0.5,0.0055555557,0.025,0.001,0.5
203.0,833.59753,1166.4001,0.06407206,0.5,0.0055555557,0.025,0.001,0.5
210.0,831.01587,1168.9841,0.06532677,0.5,0.0055555557,0.025,0.001,0.5
217.0,828.5412,1171.459,0.06653714,0.5,0.0055555557,0.025,0.001,0.5
224.0,826.16833,1173.8328,0.06770491,0.5,0.0055555557,0.025,0.001,0.5
231.0,823.892,1176.1079,0.06883145,0.5,0.0055555557,0.025,0.001,0.5
238.0,821.7085,1178.2915,0.0699183,0.5,0.0055555557,0.025,0.001,0.5
245.0,819.61334,1180.3868,0.070966765,0.5,0.0055555557,0.025,0.001,0.5
252.0,817.6032,1182.3969,0.07197823,0.5,0.0055555557,0.025,0.001,0.5
259.0,815.6727,1184.3285,0.07295388,0.5,0.0055555557,0.025,0.001,0.5
266.0,813.82056,1186.1796,0.07389509,0.5,0.0055555557,0.025,0.001,0.5
273.0,812.0402,1187.9612,0.074802935,0.5,0.0055555557,0.025,0.001,0.5
280.0,810.33325,1189.6669,0.075678885,0.5,0.0055555557,0.025,0.001,0.5
287.0,808.692,1191.3074,0.07652362,0.5,0.0055555557,0.025,0.001,0.5
294.0,807.116,1192.8842,0.077338465,0.5,0.0055555557,0.025,0.001,0.5
301.0,805.6016,1194.3982,0.07812446,0.5,0.0055555557,0.025,0.001,0.5
308.0,804.14655,1195.8534,0.0788826,0.5,0.0055555557,0.025,0.001,0.5
315.0,802.7482,1197.2517,0.07961383,0.5,0.0055555557,0.025,0.001,0.5
322.0,801.40436,1198.5956,0.08031913,0.5,0.0055555557,0.025,0.001,0.5
329.0,800.1125,1199.8873,0.08099938,0.5,0.0055555557,0.025,0.001,0.5
336.0,798.87036,1201.1289,0.08165547,0.5,0.0055555557,0.025,0.001,0.5
343.0,797.67676,1202.323,0.0822883,0.5,0.0055555557,0.025,0.001,0.5
350.0,796.5285,1203.4713,0.08289864,0.5,0.0055555557,0.025,0.001,0.5
357.0,795.4243,1204.5754,0.08348729,0.5,0.0055555557,0.025,0.001,0.5
364.0,794.36255,1205.6376,0.084055,0.5,0.0055555557,0.025,0.001,0.5
371.0,793.3415,1206.6589,0.08460257,0.5,0.0055555557,0.025,0.001,0.5
378.0,792.3589,1207.6404,0.08513058,0.5,0.0055555557,0.025,0.001,0.5
385.0,791.4147,1208.5875,0.08563989,0.5,0.0055555557,0.025,0.001,0.5
392.0,790.5047,1209.4967,0.08613106,0.5,0.0055555557,0.025,0.001,0.5
399.0,789.6294,1210.3701,0.08660474,0.5,0.0055555557,0.025,0.001,0.5
406.0,788.7888,1211.2123,0.087061435,0.5,0.0055555557,0.025,0.001,0.5
413.0,787.9781,1212.0227,0.087502114,0.5,0.0055555557,0.025,0.001,0.5
420.0,787.1981,1212.802,0.087926984,0.5,0.0055555557,0.025,0.001,0.5
427.0,786.44727,1213.5531,0.08833662,0.5,0.0055555557,0.025,0.001,0.5
434.0,785.725,1214.2753,0.08873191,0.5,0.0055555557,0.025,0.001,0.5
441.0,785.0314,1214.9691,0.0891129,0.5,0.0055555557,0.025,0.001,0.5
448.0,784.362,1215.6395,0.08948038,0.5,0.0055555557,0.025,0.001,0.5
455.0,783.7167,1216.2828,0.08983476,0.5,0.0055555557,0.025,0.001,0.5
462.0,783.09686,1216.9034,0.09017649,0.5,0.0055555557,0.025,0.001,0.5
469.0,782.49976,1217.5002,0.09050606,0.5,0.0055555557,0.025,0.001,0.5
476.0,781.9247,1218.0753,0.09082387,0.5,0.0055555557,0.025,0.001,0.5
483.0,781.371,1218.6293,0.09113032,0.5,0.0055555557,0.025,0.001,0.5
490.0,780.8381,1219.1619,0.09142587,0.5,0.0055555557,0.025,0.001,0.5
497.0,780.3244,1219.675,0.091710925,0.5,0.0055555557,0.025,0.001,0.5
504.0,779.8303,1220.1698,0.0919857,0.5,0.0055555557,0.025,0.001,0.5
511.0,779.3541,1220.6464,0.09225077,0.5,0.0055555557,0.025,0.001,0.5
518.0,778.8962,1221.1051,0.09250628,0.5,0.0055555557,0.025,0.001,0.5
525.0,778.4538,1221.5468,0.09275272,0.5,0.0055555557,0.025,0.001,0.5
532.0,778.02826,1221.9714,0.092990436,0.5,0.0055555557,0.025,0.001,0.5
539.0,777.6189,1222.3813,0.09321957,0.5,0.0055555557,0.025,0.001,0.5
546.0,777.2239,1222.776,0.09344053,0.5,0.0055555557,0.025,0.001,0.5
553.0,776.8435,1223.1564,0.09365362,0.5,0.0055555557,0.025,0.001,0.5
560.0,776.47736,1223.5228,0.09385911,0.5,0.0055555557,0.025,0.001,0.5
567.0,776.12524,1223.8772,0.09405712,0.5,0.0055555557,0.025,0.001,0.5
574.0,775.7845,1224.2156,0.09424837,0.5,0.0055555557,0.025,0.001,0.5
581.0,775.457,1224.5427,0.09443253,0.5,0.0055555557,0.025,0.001,0.5
588.0,775.14185,1224.8589,0.094610125,0.5,0.0055555557,0.025,0.001,0.5
595.0,774.8376,1225.1626,0.0947815,0.5,0.0055555557,0.025,0.001,0.5
602.0,774.5445,1225.4554,0.09494669,0.5,0.0055555557,0.025,0.001,0.5
609.0,774.2621,1225.7378,0.095106006,0.5,0.0055555557,0.025,0.001,0.5
616.0,773.98956,1226.0093,0.09525961,0.5,0.0055555557,0.025,0.001,0.5
623.0,773.7284,1226.2716,0.09540774,0.5,0.0055555557,0.025,0.001,0.5
630.0,773.4755,1226.5239,0.09555052,0.5,0.0055555557,0.025,0.001,0.5
637.0,773.2322,1226.7678,0.09568821,0.5,0.0055555557,0.025,0.001,0.5
644.0,772.9978,1227.0021,0.09582102,0.5,0.0055555557,0.025,0.001,0.5
651.0,772.7718,1227.2281,0.095949054,0.5,0.0055555557,0.025,0.001,0.5
658.0,772.5542,1227.4457,0.096072525,0.5,0.0055555557,0.025,0.001,0.5
665.0,772.34424,1227.6558,0.09619158,0.5,0.0055555557,0.025,0.001,0.5
672.0,772.14185,1227.858,0.09630639,0.5,0.0055555557,0.025,0.001,0.5
679.0,771.9472,1228.052,0.09641712,0.5,0.0055555557,0.025,0.001,0.5
686.0,771.75854,1228.2413,0.09652386,0.5,0.0055555557,0.025,0.001,0.5
693.0,771.5779,1228.4222,0.09662673,0.5,0.0055555557,0.025,0.001,0.5
700.0,771.4036,1228.5963,0.09672598,0.5,0.0055555557,0.025,0.001,0.5
707.0,771.23553,1228.7644,0.09682166,0.5,0.0055555557,0.025,0.001,0.5
714.0,771.07336,1228.9266,0.09691393,0.5,0.0055555557,0.025,0.001,0.5
721.0,770.91754,1229.0824,0.09700296,0.5,0.0055555557,0.025,0.001,0.5
728.0,770.76666,1229.233,0.09708868,0.5,0.0055555557,0.025,0.001,0.5
735.0,770.62164,1229.3785,0.09717141,0.5,0.0055555557,0.025,0.001,0.5
742.0,770.4816,1229.5183,0.09725118,0.5,0.0055555557,0.025,0.001,0.5
749.0,770.34674,1229.6533,0.09732808,0.5,0.0055555557,0.025,0.001,0.5
756.0,770.21674,1229.7834,0.09740224,0.5,0.0055555557,0.025,0.001,0.5
763.0,770.0915,1229.9082,0.09747376,0.5,0.0055555557,0.025,0.001,0.5
770.0,769.9705,1230.0297,0.09754269,0.5,0.0055555557,0.025,0.001,0.5
777.0,769.8544,1230.1458,0.097609185,0.5,0.0055555557,0.025,0.001,0.5
784.0,769.742,1230.2585,0.09767329,0.5,0.0055555557,0.025,0.001,0.5
791.0,769.6339,1230.3662,0.0977351,0.5,0.0055555557,0.025,0.001,0.5
798.0,769.5297,1230.4703,0.097794704,0.5,0.0055555557,0.025,0.001,0.5
805.0,769.42926,1230.5708,0.09785218,0.5,0.0055555557,0.025,0.001,0.5
812.0,769.33234,1230.6677,0.09790759,0.5,0.0055555557,0.025,0.001,0.5
819.0,769.23895,1230.7612,0.097961016,0.5,0.0055555557,0.025,0.001,0.5
826.0,769.1484,1230.8517,0.09801258,0.5,0.0055555557,0.025,0.001,0.5
833.0,769.06085,1230.9363,0.0980622,0.5,0.0055555557,0.025,0.001,0.5
840.0,768.9772,1231.0219,0.09811035,0.5,0.0055555557,0.025,0.001,0.5
847.0,768.8987,1231.1011,0.098156296,0.5,0.0055555557,0.025,0.001,0.5
854.0,768.8205,1231.18,0.09820084,0.5,0.0055555557,0.025,0.001,0.5
861.0,768.7452,1231.255,0.098243766,0.5,0.0055555557,0.025,0.001,0.5
868.0,768.67285,1231.3271,0.09828515,0.5,0.0055555557,0.025,0.001,0.5
875.0,768.6033,1231.397,0.098325066,0.5,0.0055555557,0.025,0.001,0.5
882.0,768.5361,1231.4639,0.09836357,0.5,0.0055555557,0.025,0.001,0.5
889.0,768.4703,1231.5289,0.098400734,0.5,0.0055555557,0.025,0.001,0.5
896.0,768.40814,1231.5903,0.09843652,0.5,0.0055555557,0.025,0.001,0.5
903.0,768.349,1231.6511,0.09847097,0.5,0.0055555557,0.025,0.001,0.5
910.0,768.291,1231.709,0.09850422,0.5,0.0055555557,0.025,0.001,0.5
0.0,1667.0,333.0,1e-04,0.5,0.0055555557,0.025,0.01,0.2
7.0,968.0591,1031.9409,0.04489703,0.5,0.0055555557,0.025,0.01,0.2
14.0,810.85474,1189.1451,0.093789935,0.5,0.0055555557,0.025,0.01,0.2
21.0,722.13776,1277.8596,0.14208043,0.5,0.0055555557,0.025,0.01,0.2
28.0,654.61273,1345.3889,0.18928531,0.5,0.0055555557,0.025,0.01,0.2
35.0,600.538,1399.462,0.23523608,0.5,0.0055555557,0.025,0.01,0.2
42.0,556.2448,1443.7551,0.27985024,0.5,0.0055555557,0.025,0.01,0.2
49.0,519.3223,1480.678,0.3230899,0.5,0.0055555557,0.025,0.01,0.2
56.0,488.09302,1511.907,0.36494434,0.5,0.0055555557,0.025,0.01,0.2
63.0,461.3539,1538.6462,0.40541953,0.5,0.0055555557,0.025,0.01,0.2
70.0,438.21793,1561.7821,0.4445327,0.5,0.0055555557,0.025,0.01,0.2
77.0,418.01746,1581.9836,0.48230848,0.5,0.0055555557,0.025,0.01,0.2
84.0,400.23965,1599.7603,0.5187757,0.5,0.0055555557,0.025,0.01,0.2
91.0,384.4853,1615.5168,0.5539666,0.5,0.0055555557,0.025,0.01,0.2
98.0,370.43704,1629.5629,0.5879167,0.5,0.0055555557,0.025,0.01,0.2
105.0,357.84116,1642.1597,0.6206601,0.5,0.0055555557,0.025,0.01,0.2
112.0,346.49277,1653.5071,0.652233,0.5,0.0055555557,0.025,0.01,0.2
119.0,336.2215,1663.7773,0.6826727,0.5,0.0055555557,0.025,0.01,0.2
126.0,326.8882,1673.112,0.7120136,0.5,0.0055555557,0.025,0.01,0.2
133.0,318.37582,1681.6248,0.7402925,0.5,0.0055555557,0.025,0.01,0.2
140.0,310.5869,1689.4136,0.7675438,0.5,0.0055555557,0.025,0.01,0.2
147.0,303.4371,1696.5629,0.79380465,0.5,0.0055555557,0.025,0.01,0.2
154.0,296.85645,1703.1436,0.8191052,0.5,0.0055555557,0.025,0.01,0.2
161.0,290.78366,1709.2163,0.84348,0.5,0.0055555557,0.025,0.01,0.2
168.0,285.16565,1714.8353,0.86696243,0.5,0.0055555557,0.025,0.01,0.2
175.0,279.95807,1720.043,0.8895812,0.5,0.0055555557,0.025,0.01,0.2
182.0,275.11984,1724.8805,0.9113681,0.5,0.0055555557,0.025,0.01,0.2
189.0,270.61682,1729.3833,0.93235195,0.5,0.0055555557,0.025,0.01,0.2
196.0,266.41885,1733.5808,0.95256275,0.5,0.0055555557,0.025,0.01,0.2
203.0,262.49692,1737.5029,0.9720254,0.5,0.0055555557,0.025,0.01,0.2
210.0,258.82925,1741.1707,0.9907701,0.5,0.0055555557,0.025,0.01,0.2
217.0,255.3935,1744.6066,1.0088205,0.5,0.0055555557,0.025,0.01,0.2
224.0,252.1707,1747.8314,1.0262045,0.5,0.0055555557,0.025,0.01,0.2
231.0,249.14388,1750.8534,1.0429403,0.5,0.0055555557,0.025,0.01,0.2
238.0,246.29794,1753.7018,1.0590574,0.5,0.0055555557,0.025,0.01,0.2
245.0,243.61862,1756.3818,1.0745748,0.5,0.0055555557,0.025,0.01,0.2
252.0,241.09392,1758.9061,1.089516,0.5,0.0055555557,0.025,0.01,0.2
259.0,238.71227,1761.2878,1.1039022,0.5,0.0055555557,0.025,0.01,0.2
266.0,236.46349,1763.5365,1.1177531,0.5,0.0055555557,0.025,0.01,0.2
273.0,234.33838,1765.6625,1.1310891,0.5,0.0055555557,0.025,0.01,0.2
280.0,232.32843,1767.6718,1.1439282,0.5,0.0055555557,0.025,0.01,0.2
287.0,230.42574,1769.5743,1.1562887,0.5,0.0055555557,0.025,0.01,0.2
294.0,228.62349,1771.3767,1.1681888,0.5,0.0055555557,0.025,0.01,0.2
301.0,226.91501,1773.0853,1.1796452,0.5,0.0055555557,0.025,0.01,0.2
308.0,225.2943,1774.7057,1.190674,0.5,0.0055555557,0.025,0.01,0.2
315.0,223.75592,1776.2439,1.2012919,0.5,0.0055555557,0.025,0.01,0.2
322.0,222.29483,1777.7051,1.2115128,0.5,0.0055555557,0.025,0.01,0.2
329.0,220.90608,1779.0955,1.2213516,0.5,0.0055555557,0.025,0.01,0.2
336.0,219.58603,1780.4147,1.2308255,0.5,0.0055555557,0.025,0.01,0.2
343.0,218.32982,1781.6703,1.2399435,0.5,0.0055555557,0.025,0.01,0.2
350.0,217.13435,1782.866,1.2487211,0.5,0.0055555557,0.025,0.01,0.2
357.0,215.99583,1784.0057,1.2571704,0.5,0.0055555557,0.025,0.01,0.2
364.0,214.91115,1785.089,1.2653035,0.5,0.0055555557,0.025,0.01,0.2
371.0,213.87714,1786.123,1.2731332,0.5,0.0055555557,0.025,0.01,0.2
378.0,212.89153,1787.1085,1.2806679,0.5,0.0055555557,0.025,0.01,0.2
385.0,211.95137,1788.0491,1.2879244,0.5,0.0055555557,0.025,0.01,0.2
392.0,211.05403,1788.9457,1.2949084,0.5,0.0055555557,0.025,0.01,0.2
399.0,210.19759,1789.8022,1.3016295,0.5,0.0055555557,0.025,0.01,0.2
406.0,209.37975,1790.6204,1.3081002,0.5,0.0055555557,0.025,0.01,0.2
413.0,208.59845,1791.4016,1.314328,0.5,0.0055555557,0.025,0.01,0.2
420.0,207.852,1792.1482,1.3203242,0.5,0.0055555557,0.025,0.01,0.2
427.0,207.13875,1792.8611,1.3260951,0.5,0.0055555557,0.025,0.01,0.2
434.0,206.45648,1793.5435,1.3316483,0.5,0.0055555557,0.025,0.01,0.2
441.0,205.80423,1794.1956,1.3369937,0.5,0.0055555557,0.025,0.01,0.2
448.0,205.18036,1794.8192,1.3421404,0.5,0.0055555557,0.025,0.01,0.2
455.0,204.58327,1795.4169,1.3470939,0.5,0.0055555557,0.025,0.01,0.2
462.0,204.01189,1795.988,1.3518612,0.5,0.0055555557,0.025,0.01,0.2
469.0,203.46472,1796.5353,1.35645,0.5,0.0055555557,0.025,0.01,0.2
476.0,202.94127,1797.0592,1.3608667,0.5,0.0055555557,0.025,0.01,0.2
483.0,202.43994,1797.5604,1.3651187,0.5,0.0055555557,0.025,0.01,0.2
490.0,201.95929,1798.0394,1.3692117,0.5,0.0055555557,0.025,0.01,0.2
497.0,201.49893,1798.5007,1.3731501,0.5,0.0055555557,0.025,0.01,0.2
504.0,201.05847,1798.942,1.3769408,0.5,0.0055555557,0.025,0.01,0.2
511.0,200.63596,1799.364,1.380589,0.5,0.0055555557,0.025,0.01,0.2
518.0,200.23094,1799.7688,1.3841012,0.5,0.0055555557,0.025,0.01,0.2
525.0,199.84267,1800.1577,1.3874811,0.5,0.0055555557,0.025,0.01,0.2
532.0,199.47035,1800.5293,1.3907347,0.5,0.0055555557,0.025,0.01,0.2
539.0,199.1132,1800.8872,1.3938656,0.5,0.0055555557,0.025,0.01,0.2
546.0,198.77078,1801.2297,1.3968781,0.5,0.0055555557,0.025,0.01,0.2
553.0,198.4424,1801.5582,1.3997821,0.5,0.0055555557,0.025,0.01,0.2
560.0,198.12741,1801.8724,1.4025732,0.5,0.0055555557,0.025,0.01,0.2
567.0,197.82489,1802.1733,1.4052598,0.5,0.0055555557,0.025,0.01,0.2
574.0,197.53497,1802.4652,1.4078482,0.5,0.0055555557,0.025,0.01,0.2
581.0,197.25647,1802.7437,1.4103366,0.5,0.0055555557,0.025,0.01,0.2
588.0,196.98915,1803.011,1.4127319,0.5,0.0055555557,0.025,0.01,0.2
595.0,196.73273,1803.2672,1.4150381,0.5,0.0055555557,0.025,0.01,0.2
602.0,196.48651,1803.5137,1.4172577,0.5,0.0055555557,0.025,0.01,0.2
609.0,196.25026,1803.7515,1.419395,0.5,0.0055555557,0.025,0.01,0.2
616.0,196.02292,1803.9753,1.4214512,0.5,0.0055555557,0.025,0.01,0.2
623.0,195.80505,1804.196,1.4234303,0.5,0.0055555557,0.025,0.01,0.2
630.0,195.59578,1804.4044,1.4253368,0.5,0.0055555557,0.025,0.01,0.2
637.0,195.39456,1804.6055,1.4271673,0.5,0.0055555557,0.025,0.01,0.2
644.0,195.20142,1804.7985,1.4289316,0.5,0.0055555557,0.025,0.01,0.2
651.0,195.01591,1804.9838,1.4306295,0.5,0.0055555557,0.025,0.01,0.2
658.0,194.83769,1805.1624,1.4322639,0.5,0.0055555557,0.025,0.01,0.2
665.0,194.66647,1805.3336,1.4338368,0.5,0.0055555557,0.025,0.01,0.2
672.0,194.50204,1805.4982,1.4353497,0.5,0.0055555557,0.025,0.01,0.2
679.0,194.34387,1805.6562,1.4368086,0.5,0.0055555557,0.025,0.01,0.2
686.0,194.19208,1805.8083,1.4382102,0.5,0.0055555557,0.025,0.01,0.2
693.0,194.04602,1805.9541,1.4395603,0.5,0.0055555557,0.025,0.01,0.2
700.0,193.90582,1806.0942,1.4408591,0.5,0.0055555557,0.025,0.01,0.2
707.0,193.77095,1806.229,1.4421086,0.5,0.0055555557,0.025,0.01,0.2
714.0,193.64148,1806.3584,1.4433105,0.5,0.0055555557,0.025,0.01,0.2
721.0,193.51688,1806.4828,1.4444703,0.5,0.0055555557,0.025,0.01,0.2
728.0,193.39725,1806.6029,1.4455827,0.5,0.0055555557,0.025,0.01,0.2
735.0,193.28207,1806.7179,1.4466579,0.5,0.0055555557,0.025,0.01,0.2
742.0,193.17134,1806.8296,1.4476912,0.5,0.0055555557,0.025,0.01,0.2
749.0,193.06488,1806.935,1.448683,0.5,0.0055555557,0.025,0.01,0.2
756.0,192.96277,1807.0374,1.4496396,0.5,0.0055555557,0.025,0.01,0.2
763.0,192.86449,1807.1355,1.4505613,0.5,0.0055555557,0.025,0.01,0.2
770.0,192.76991,1807.2301,1.4514447,0.5,0.0055555557,0.025,0.01,0.2
777.0,192.6791,1807.3209,1.4523,0.5,0.0055555557,0.025,0.01,0.2
784.0,192.59172,1807.4083,1.4531204,0.5,0.0055555557,0.025,0.01,0.2
791.0,192.5076,1807.4923,1.4539112,0.5,0.0055555557,0.025,0.01,0.2
798.0,192.42679,1807.5735,1.454671,0.5,0.0055555557,0.025,0.01,0.2
805.0,192.34901,1807.6501,1.4554024,0.5,0.0055555557,0.025,0.01,0.2
812.0,192.27423,1807.7257,1.4561079,0.5,0.0055555557,0.025,0.01,0.2
819.0,192.2024,1807.7977,1.4567856,0.5,0.0055555557,0.025,0.01,0.2
826.0,192.13322,1807.8668,1.4574393,0.5,0.0055555557,0.025,0.01,0.2
833.0,192.06657,1807.9342,1.4580662,0.5,0.0055555557,0.025,0.01,0.2
840.0,192.00278,1807.9971,1.4586704,0.5,0.0055555557,0.025,0.01,0.2
847.0,191.94135,1808.0586,1.4592513,0.5,0.0055555557,0.025,0.01,0.2
854.0,191.882,1808.119,1.4598103,0.5,0.0055555557,0.025,0.01,0.2
861.0,191.82527,1808.1746,1.46035,0.5,0.0055555557,0.025,0.01,0.2
868.0,191.7705,1808.2295,1.460869,0.5,0.0055555557,0.025,0.01,0.2
875.0,191.71812,1808.2821,1.4613663,0.5,0.0055555557,0.025,0.01,0.2
882.0,191.66724,1808.3325,1.4618472,0.5,0.0055555557,0.025,0.01,0.2
889.0,191.61853,1808.3812,1.4623102,0.5,0.0055555557,0.025,0.01,0.2
896.0,191.57178,1808.4282,1.462755,0.5,0.0055555557,0.025,0.01,0.2
903.0,191.52673,1808.4733,1.4631817,0.5,0.0055555557,0.025,0.01,0.2
910.0,191.48283,1808.5184,1.463598,0.5,0.0055555557,0.025,0.01,0.2
0.0,1667.0,333.0,1e-04,0.5,0.0055555557,0.025,0.01,0.5
7.0,996.3179,1003.68207,0.029612534,0.5,0.0055555557,0.025,0.01,0.5
14.0,863.03815,1136.962,0.06414353,0.5,0.0055555557,0.025,0.01,0.5
21.0,788.694,1211.3062,0.09880065,0.5,0.0055555557,0.025,0.01,0.5
28.0,729.1936,1270.8064,0.13306609,0.5,0.0055555557,0.025,0.01,0.5
35.0,679.25555,1320.7422,0.16675153,0.5,0.0055555557,0.025,0.01,0.5
42.0,636.78375,1363.216,0.19973981,0.5,0.0055555557,0.025,0.01,0.5
49.0,600.292,1399.7081,0.23195444,0.5,0.0055555557,0.025,0.01,0.5
56.0,568.6538,1431.3467,0.26334575,0.5,0.0055555557,0.025,0.01,0.5
63.0,541.0019,1458.9999,0.29388362,0.5,0.0055555557,0.025,0.01,0.5
70.0,516.6562,1483.3436,0.32355082,0.5,0.0055555557,0.025,0.01,0.5
77.0,495.0833,1504.9169,0.35234183,0.5,0.0055555557,0.025,0.01,0.5
84.0,475.85446,1524.1456,0.3802578,0.5,0.0055555557,0.025,0.01,0.5
91.0,458.62402,1541.3757,0.40730506,0.5,0.0055555557,0.025,0.01,0.5
98.0,443.1103,1556.8898,0.43349454,0.5,0.0055555557,0.025,0.01,0.5
105.0,429.08096,1570.9188,0.45883992,0.5,0.0055555557,0.025,0.01,0.5
112.0,416.34375,1583.657,0.48335728,0.5,0.0055555557,0.025,0.01,0.5
119.0,404.73715,1595.2632,0.5070652,0.5,0.0055555557,0.025,0.01,0.5
126.0,394.12607,1605.8738,0.52998096,0.5,0.0055555557,0.025,0.01,0.5
133.0,384.39496,1615.6052,0.5521261,0.5,0.0055555557,0.025,0.01,0.5
140.0,375.44577,1624.5522,0.57351995,0.5,0.0055555557,0.025,0.01,0.5
147.0,367.19366,1632.8055,0.5941838,0.5,0.0055555557,0.025,0.01,0.5
154.0,359.5666,1640.4335,0.61413693,0.5,0.0055555557,0.025,0.01,0.5
161.0,352.50098,1647.4987,0.6334024,0.5,0.0055555557,0.025,0.01,0.5
168.0,345.9418,1654.0576,0.6519996,0.5,0.0055555557,0.025,0.01,0.5
175.0,339.84064,1660.158,0.66994846,0.5,0.0055555557,0.025,0.01,0.5
182.0,334.15656,1665.8429,0.6872701,0.5,0.0055555557,0.025,0.01,0.5
189.0,328.8507,1671.1489,0.7039842,0.5,0.0055555557,0.025,0.01,0.5
196.0,323.89053,1676.1095,0.7201102,0.5,0.0055555557,0.025,0.01,0.5
203.0,319.24646,1680.7534,0.7356669,0.5,0.0055555557,0.025,0.01,0.5
210.0,314.89264,1685.1074,0.7506733,0.5,0.0055555557,0.025,0.01,0.5
217.0,310.80493,1689.1952,0.7651476,0.5,0.0055555557,0.025,0.01,0.5
224.0,306.96283,1693.0372,0.7791076,0.5,0.0055555557,0.025,0.01,0.5
231.0,303.34732,1696.6526,0.7925703,0.5,0.0055555557,0.025,0.01,0.5
238.0,299.9415,1700.0574,0.8055518,0.5,0.0055555557,0.025,0.01,0.5
245.0,296.7293,1703.2708,0.81807053,0.5,0.0055555557,0.025,0.01,0.5
252.0,293.69736,1706.3026,0.83014065,0.5,0.0055555557,0.025,0.01,0.5
259.0,290.83264,1709.1675,0.8417782,0.5,0.0055555557,0.025,0.01,0.5
266.0,288.12363,1711.8765,0.8529978,0.5,0.0055555557,0.025,0.01,0.5
273.0,285.5597,1714.4404,0.8638138,0.5,0.0055555557,0.025,0.01,0.5
280.0,283.1313,1716.8696,0.8742417,0.5,0.0055555557,0.025,0.01,0.5
287.0,280.8294,1719.1705,0.88429207,0.5,0.0055555557,0.025,0.01,0.5
294.0,278.646,1721.354,0.8939807,0.5,0.0055555557,0.025,0.01,0.5
301.0,276.57358,1723.4257,0.9033195,0.5,0.0055555557,0.025,0.01,0.5
308.0,274.6049,1725.3937,0.9123204,0.5,0.0055555557,0.025,0.01,0.5
315.0,272.7347,1727.2654,0.9209963,0.5,0.0055555557,0.025,0.01,0.5
322.0,270.9559,1729.044,0.9293579,0.5,0.0055555557,0.025,0.01,0.5
329.0,269.26358,1730.7365,0.9374167,0.5,0.0055555557,0.025,0.01,0.5
336.0,267.6526,1732.3474,0.94518316,0.5,0.0055555557,0.025,0.01,0.5
